,actual level,level model,ar level model,differences model,ar differences model
3634,7.0,-119.57502444169533,-140.64172469214049,-0.2999225332828228,0.37647649243398645
1490,33.0,9.076761777925839,-10.577484412807816,26.69350996001718,0.020961269873186028
1536,39.0,37.138214487992286,14.800903934379047,4.459019934264979,-2.8231605106132176
4779,22.0,-1.8383949673851987,-2.9639679086517585,0.9082748731130721,4.642659163163592
6008,6.0,-22.09165219671665,-8.674105286768803,-2.5447512101455856,1.7985373826771882
277,36.0,0.9552671524731835,-6.136266452050116,17.503640117705924,-7.800373626464423
8235,28.0,37.92754000852415,19.242121895136748,10.179591618773287,6.420235275967594
6179,14.0,1.3283200841578804,-5.5018067433704445,27.965553810100786,-4.95625184597802
7993,18.0,-10.784533002201599,-3.5984276173314296,1.3559213461747035,0.7319917149947869
4492,1.0,20.443508003706725,-0.42612907393307076,3.6791997249873996,0.7319917149947869
7062,-200.0,-227.6940700489733,-140.64172469214049,-111.04990107072247,73.25709711739808
1261,12.0,-2.0062367445502503,-8.674105286768803,-13.627443535913105,-5.667282291099621
9228,23.0,-2.0459609582754297,-8.674105286768803,4.1636257612193,12.108478836940401
4763,4.0,-23.313851712280012,-11.84640383016716,-0.7755319468962694,2.509567827798789
9087,35.0,8.654312321563566,7.821847138902658,2.165835145887873,0.7319917149947869
3164,-200.0,-88.61534612082063,-140.64172469214049,2.991985153535146,2.1540526052379887
257,18.0,-1.8344375375259148,-2.3295081999720857,8.79011623974733,0.7319917149947869
6251,1.0,-0.47873628405518787,-6.136266452050116,2.7914626990108378,-0.6900691752484148
9,-200.0,-89.82152194712802,-9.943024704128145,205.23492218600944,73.96812756251968
9064,34.0,33.918991220624605,15.435363643058718,11.153296059092387,5.709204830845993
5147,11.0,2.610173973594229,-9.943024704128145,0.8497106515308634,1.4430221601163877
7214,48.0,19.657262831732012,9.725226264941675,0.899278301618217,0.7319917149947869
462,7.0,-24.96556081999995,-13.115323247526504,-12.193079684134783,-1.4010996203700157
1109,11.0,9.917516152484893,-0.42612907393307076,0.554564228430951,1.7985373826771882
5164,13.0,6.877020154679457,-1.6950484912924146,4.4453666861097245,0.7319917149947869
1358,34.0,30.50771023686181,9.090766556262004,1.205879941855218,0.37647649243398645
6184,5.0,67.05827117976352,28.12455781665215,4.70963861639427,0.7319917149947869
233,26.0,4.433033664509253,4.015088886824628,-2.5578088359897992,1.4430221601163877
7423,13.0,-1.5037953503578194,-2.3295081999720857,4.37114686996007,0.37647649243398645
5333,-200.0,-203.6246317387688,-140.64172469214049,-1.820551926464458,0.7319917149947869
5493,5.0,34.04522778690912,12.897524808340034,-0.25018259401841836,4.287143940602792
3039,16.0,38.64527755314032,4.015088886824628,2.131758612284947,2.865083050359589
6974,9.0,4.840744145892657,-9.943024704128145,3.2406490496697606,-4.60073662341722
2381,18.0,29.759081396814594,4.015088886824628,-0.4428133190181178,0.7319917149947869
4853,11.0,-2.1373716925057806,-6.7707261607297875,4.4833275589206405,0.7319917149947869
140,28.0,43.113195771767295,10.359685973621346,-10.546197354155545,4.287143940602792
289,45.0,52.98734983781904,14.166444225699376,7.0476826872173985,0.37647649243398645
7549,7.0,-15.474125101104178,-13.115323247526504,6.4695204408337235,0.7319917149947869
8601,6.0,-105.06644531083936,-6.136266452050116,1.9622969603289118,1.0875069375555872
7425,11.0,-93.99073260988406,-7.405185869409459,14.377024781083076,0.020961269873186028
8617,46.0,22.037094200229916,9.090766556262004,-13.839829299755671,1.4430221601163877
4013,15.0,12.363367532540423,-2.3295081999720857,7.988459814131229,0.020961269873186028
5067,17.0,12.371605815999203,4.015088886824628,5.4786698235693345,-0.33455395268761434
3081,9.0,-80.73622064147689,-6.136266452050116,1.6110938220540327,0.37647649243398645
4411,19.0,40.47704340615428,2.7461694694652863,-10.967145244509599,0.7319917149947869
5567,59.0,59.52844485599098,27.49009810797248,-0.09083976506894409,0.7319917149947869
7880,29.0,-5.006817119222816,4.649548595504303,4.618349045305097,2.509567827798789
1986,25.0,19.102831050958756,-1.6950484912924146,15.922576520822833,0.020961269873186028
1359,25.0,28.730148878112402,7.821847138902658,6.077864652620319,1.4430221601163877
7590,16.0,-13.360052380237846,-2.3295081999720857,-167.07333379657524,1.7985373826771882
6395,9.0,-2.5326137108134787,-9.308564995448474,7.501517423864234,-0.33455395268761434
5807,32.0,-19.910885667998258,-6.7707261607297875,5.658230872235072,1.0875069375555872
9242,20.0,32.98852401883366,8.45630684758233,11.926900544953469,0.7319917149947869
6215,61.0,46.059804369772564,14.800903934379047,208.10593691592783,73.96812756251968
6616,29.0,4.960722765740542,4.015088886824628,13.103187665582894,0.7319917149947869
1666,3.0,-129.625087007407,-140.64172469214049,-5.171918122557984,0.7319917149947869
4678,5.0,44.01763421942789,6.552927721543316,-10.709752966997051,2.1540526052379887
6972,4.0,-9.008604424223478,-11.84640383016716,19.66645342752182,6.064720053406793
5677,34.0,12.197638566664594,-4.232887326011101,-4.398451491088248,0.7319917149947869
6526,26.0,14.890356258784493,2.7461694694652863,-10.442913975212708,1.7985373826771882
6359,52.0,30.843439552844657,8.45630684758233,6.570245859672744,-0.33455395268761434
3523,-200.0,-192.1477729662044,-140.64172469214049,7.106743253175108,-1.0455843978092152
1065,-200.0,-79.56083585276693,-6.7707261607297875,-1.066049985167358,1.7985373826771882
8355,14.0,35.80111485053732,3.3806291781449573,6.457079567838376,2.865083050359589
651,13.0,15.15260520848733,-2.3295081999720857,-2.020455291819294,2.509567827798789
1461,21.0,19.61472532692403,0.8427903434262713,-5.848098889264652,4.998174385724392
1563,23.0,9.904617060420662,-0.42612907393307076,8.795627261698066,0.37647649243398645
304,3.0,40.78515422695443,7.821847138902658,16.326168018456272,11.7529636143796
5978,1.0,-6.3393094301992505,-6.7707261607297875,0.861545424503432,3.57611349548119
9259,9.0,-0.9895207363450709,-6.136266452050116,0.45297254146870847,-2.467645288052417
1957,36.0,8.802814423382102,-3.5984276173314296,-130.71025028532935,1.7985373826771882
5648,3.0,12.559074612329155,8.45630684758233,4.884857038202409,0.7319917149947869
7234,9.0,-132.0708605491364,-140.64172469214049,12.443938455294187,0.7319917149947869
8770,7.0,-1189.5688567711948,-1282.6692003155495,3.4690605504790812,1.0875069375555872
4053,1.0,-2.1407826402151073,-4.8673470346907735,1.8708591542854238,5.353689608285192
4578,21.0,10.502597884146383,-3.5984276173314296,9.301572564705712,0.7319917149947869
6964,42.0,28.09316010829383,14.800903934379047,8.721519054157607,0.7319917149947869
2580,18.0,-0.9983401288796188,-8.03964557808913,-1.3718901300349025,1.7985373826771882
6428,34.0,31.494422533057218,7.187387430222987,13.90943876982719,1.4430221601163877
6727,16.0,2.4456952377330907,-12.480863538846831,12.585367733387784,3.57611349548119
4827,15.0,16.695988118123992,1.4772500521059442,-1.821677899150464,4.642659163163592
7718,6.0,-16.09738593651592,-11.84640383016716,4.2902885542953175,0.7319917149947869
5562,26.0,18.92754416259227,0.8427903434262713,5.5748691528120125,1.0875069375555872
176,7.0,-6.873663023374576,-13.115323247526504,-164.97887138510967,-1.4010996203700157
4247,43.0,-54.472657055224914,15.435363643058718,8.824479007533029,0.7319917149947869
2345,17.0,15.921568032910145,-2.9639679086517585,11.117941809060088,-0.33455395268761434
3981,11.0,1.8516682882371498,-13.115323247526504,7.500351758413702,1.4430221601163877
6053,27.0,10.162368505360377,0.8427903434262713,3.5414830131090946,0.7319917149947869
9003,19.0,37.237766538833284,11.628605390980688,-5.238938688138414,1.7985373826771882
2134,33.0,36.539938637749,0.8427903434262713,197.48232267270606,73.25709711739808
5975,14.0,-17.6882577330383,-9.308564995448474,1.4724787222411182,1.4430221601163877
8799,6.0,-8.831977428764034,-12.480863538846831,-1.7010739785712303,3.9316287180419907
8070,18.0,17.007305825454395,-1.0605887826127436,1.5991162313862057,0.7319917149947869
6381,56.0,27.71480875062784,-10.577484412807816,-7.605297617887108,0.7319917149947869
6798,39.0,7.115012046073673,9.090766556262004,13.621879155378565,1.7985373826771882
4145,-200.0,-201.43959007387258,-140.64172469214049,6.780789739618909,0.020961269873186028
4076,15.0,1.0335464601202347,-4.8673470346907735,0.801812543043148,0.7319917149947869
3724,16.0,9.598154332303977,-6.136266452050116,3.5877787720305494,0.7319917149947869
317,12.0,5.43370642831421,-5.5018067433704445,0.8149397664723061,1.0875069375555872
3464,3.0,4.552858362856881,-9.308564995448474,-1.462640349707324,0.37647649243398645
1978,1.0,-114.68029454774523,-140.64172469214049,127.62916063438539,0.7319917149947869
6619,23.0,-3.3016478847921746,0.8427903434262713,-31.351428277344795,4.998174385724392
6047,102.0,85.42616735322079,35.73807432080821,23.859665000383636,-12.422071519754828
3629,12.0,17.233615078756202,-2.9639679086517585,3.176522515448113,0.020961269873186028
224,13.0,-1.7547943311062113,-5.5018067433704445,-155.28637581086966,0.7319917149947869
4374,12.0,6.81002336844827,-4.8673470346907735,-3.2356001065399527,1.7985373826771882
1761,-200.0,-73.83400116051797,-1.6950484912924146,2.188271227700158,2.1540526052379887
3065,21.0,32.76547577418275,-0.42612907393307076,127.07594311261677,1.4430221601163877
7631,1.0,-1174.743418015705,-1282.6692003155495,23.259038963649054,0.7319917149947869
6888,39.0,-3.4426561002148333,4.649548595504303,4.688096956308254,-1.0455843978092152
5842,-200.0,-214.13390145557244,-140.64172469214049,15.549359392019344,0.7319917149947869
2923,6.0,12.536755480550141,-8.674105286768803,-11.607399307034242,1.4430221601163877
3073,42.0,56.98886533740864,12.26306509966036,2.7766733836347646,13.175024504622803
1789,2.0,2.514529172687702,-3.5984276173314296,20.692418964339574,-3.178675733174018
8693,15.0,-8.33601030678463,-2.3295081999720857,-0.6533486028382622,1.4430221601163877
1519,6.0,0.6509329633275058,-6.136266452050116,20.93567552352234,-8.155888849025223
5924,24.0,21.527012906811564,0.8427903434262713,2.4175238891811768,-1.0455843978092152
2375,36.0,35.9535092913236,4.015088886824628,-3.847381059741534,5.353689608285192
4445,-200.0,-217.30536208919506,-140.64172469214049,-4.141282556373725,2.1540526052379887
2786,17.0,15.590616476633699,-3.5984276173314296,-5.421887383026668,12.108478836940401
7552,-2000.0,-1.4834398809021678,-12.480863538846831,-0.955024311916838,2.509567827798789
3709,22.0,12.420310365260377,-2.9639679086517585,1.4657340064061333,0.7319917149947869
3433,18.0,21.04392753055285,-3.5984276173314296,-0.342346922989631,8.197811388771596
7072,-200.0,-234.97753258273937,-140.64172469214049,-0.4554032694756187,-1.4010996203700157
541,39.0,32.01676417107366,2.7461694694652863,-2.7183891296445815,-3.8897061782956186
8523,9.0,-28.78269113014271,-3.5984276173314296,0.8197278919081534,0.37647649243398645
8447,28.0,4.427282681973679,0.8427903434262713,6.398344585404461,0.7319917149947869
489,5.0,-96.81347172504746,-10.577484412807816,128.2317532885093,0.7319917149947869
3474,14.0,24.997680108619647,-2.9639679086517585,8.153706091235497,-0.33455395268761434
2793,-200.0,-82.26299978528115,-11.84640383016716,-26.905216015383672,1.0875069375555872
4872,63.0,60.699320477444104,21.779960729855432,2.6301991947786503,0.7319917149947869
7737,-2000.0,-1285.614935983468,-1282.6692003155495,-8.587841874603768,-3.534190955734818
6044,4.0,41.18799703535288,13.531984517019705,-2.256779310631193,0.7319917149947869
8907,29.0,42.87132428502426,17.338742769097735,3.838609382811409,-0.33455395268761434
2189,1.0,12.878474651353173,-4.232887326011101,-2.6239150510520943,0.020961269873186028
8583,21.0,28.9554151349558,12.897524808340034,2.0423600153905763,1.0875069375555872
4631,38.0,45.54507539460667,13.531984517019705,2.654922841701392,3.57611349548119
7329,6.0,-90.2659213971478,-8.03964557808913,-164.02997825149137,1.7985373826771882
5198,15.0,-208.19895318551266,-140.64172469214049,1.3115199657532677,0.7319917149947869
103,18.0,4.683351128189713,-2.3295081999720857,-1.3233027643409874,0.7319917149947869
6803,8.0,-34.642604406806186,-13.115323247526504,-0.06216228985236438,0.37647649243398645
8035,22.0,-9.158621900085507,-4.232887326011101,16.140713814876626,2.1540526052379887
5606,3.0,36.928787083980836,5.918468012863645,-7.36942183130519,0.7319917149947869
3683,11.0,-1.7311370300672877,-9.308564995448474,3.9315748924547766,0.020961269873186028
2716,25.0,20.972637090707366,-0.42612907393307076,3.1330605719987163,0.7319917149947869
3473,17.0,27.680901929738013,-1.6950484912924146,1.6406084584395497,0.7319917149947869
6985,38.0,31.716841828951075,8.45630684758233,4.06340907484495,0.7319917149947869
4359,-200.0,-235.2619702698973,-140.64172469214049,-2.898017360133222,1.7985373826771882
5173,3.0,26.567458498934542,3.3806291781449573,8.174844952707755,4.642659163163592
7220,26.0,26.170017365467785,5.918468012863645,0.769185811353496,0.7319917149947869
6792,21.0,-23.487877750550666,-6.136266452050116,134.95420175035406,0.37647649243398645
5052,-200.0,-203.72608177680686,-140.64172469214049,-6.961894320017383,-13.48861718743723
3233,21.0,24.451635674943248,-2.3295081999720857,2.204801244142272,2.865083050359589
158,66.0,26.595711716080842,12.26306509966036,-7.007353929409715,-8.155888849025223
6338,14.0,4.918218606607979,-1.6950484912924146,9.655253202770801,-3.534190955734818
6520,41.0,25.052246026082116,7.187387430222987,2.789279577873602,1.0875069375555872
2164,12.0,12.130023657575236,-2.9639679086517585,7.411648617344203,-4.60073662341722
4381,32.0,7.562987508792077,-11.84640383016716,-7.388374232643149,0.7319917149947869
4018,7.0,-4.527412217539421,-9.943024704128145,-2.0667581354045943,1.0875069375555872
4606,15.0,3.988541034338425,-5.5018067433704445,9.594704129311001,-1.4010996203700157
1364,31.0,15.96510092918814,-11.84640383016716,-187.13934347184883,1.7985373826771882
4800,33.0,7.694418188912493,0.2083306347466003,169.74472008577925,2.1540526052379887
7113,19.0,-115.54033148772984,3.3806291781449573,11.825906302205208,0.7319917149947869
2270,5.0,-8.29136339742935,-11.21194412148749,-15.01865567683793,-8.155888849025223
2088,24.0,25.475755823142038,0.8427903434262713,13.004531168016356,-1.4010996203700157
3029,21.0,10.589337007772457,-4.8673470346907735,-170.52867324196384,0.020961269873186028
5226,-200.0,-211.21471527496277,-140.64172469214049,1.293829236296071,0.7319917149947869
5984,2.0,-41.13407004425066,-11.84640383016716,-8.11904177291342,1.4430221601163877
5642,41.0,30.074099616169747,12.26306509966036,-3.2250319130667267,1.7985373826771882
4310,17.0,-80.21725474104468,-1.6950484912924146,15.457441005952987,-2.8231605106132176
5366,-200.0,-214.58489774807882,-140.64172469214049,-14.063725889678107,-12.777586742315629
7492,15.0,-16.258682444136355,-6.136266452050116,-7.4926889102216,1.7985373826771882
3277,5.0,-5.20295586229112,-11.21194412148749,4.317682920949085,-1.4010996203700157
3501,-200.0,-99.93669463603293,-140.64172469214049,-0.9899812615966397,0.7319917149947869
2755,8.0,20.86666989057602,-5.5018067433704445,64.70275619106623,-75.7037811355773
4874,19.0,43.65546056160187,16.06982335173839,2.7966507238608163,0.7319917149947869
2946,4.0,-3.1251370379375487,-10.577484412807816,4.691939004571429,4.287143940602792
3299,-200.0,-116.9211091105207,-140.64172469214049,7.198075648182976,-0.33455395268761434
234,26.0,0.32341379996155695,2.7461694694652863,4.764351644403218,0.7319917149947869
4840,34.0,31.29003797753782,9.725226264941675,11.473130899614038,-2.8231605106132176
2571,26.0,31.54068632639303,3.3806291781449573,4.030794921148131,3.2205982729203897
1067,9.0,0.6598836414777907,-9.308564995448474,-5.230399572926804,2.509567827798789
3297,-200.0,-195.25816008645708,-140.64172469214049,0.32068338851346745,0.7319917149947869
747,29.0,5.847262188170845,-12.480863538846831,-7.202630825799576,-8.866919294146824
802,7.0,-14.754367731904992,-11.84640383016716,25.048832872406006,-0.6900691752484148
1218,34.0,43.52375932009039,6.552927721543316,10.8494322274029,0.7319917149947869
6024,31.0,38.42553186775061,12.897524808340034,4.784338843565706,-3.534190955734818
2284,8.0,-3.856050962684435,-9.308564995448474,-2.233183550657254,1.7985373826771882
4278,3.0,-64.36617531957174,23.04888014721478,-3.401425481368018,0.7319917149947869
5853,15.0,-100.226834039648,-0.42612907393307076,-3.5160640647931274,2.1540526052379887
146,51.0,24.615608892328538,6.552927721543316,-7.846461022404317,-6.0227975136604215
5319,-200.0,-212.24125885755203,-140.64172469214049,1.0168867080303003,0.020961269873186028
4004,16.0,5.671362672869591,-13.115323247526504,-4.864346666819698,-2.8231605106132176
7117,11.0,-20.710918429412516,-4.8673470346907735,-188.6764398870948,-7.089343181342823
2849,2.0,28.226215298594724,-12.480863538846831,1.3717818526022199,1.0875069375555872
4071,22.0,6.688620489476236,0.8427903434262713,4.390483212806156,0.7319917149947869
7171,16.0,10.5966474940887,-3.5984276173314296,-157.261043086468,1.7985373826771882
2250,16.0,18.14656433245065,-2.3295081999720857,-1.64769460328709,2.509567827798789
561,8.0,-82.8458055834986,-8.03964557808913,153.01093829754856,1.0875069375555872
1453,-200.0,-210.64302775125196,-140.64172469214049,-4.468256160289346,0.7319917149947869
2869,32.0,15.603619143634774,0.2083306347466003,10.993331225109316,2.509567827798789
9322,3.0,-27.034801350056057,-10.577484412807816,-10.928791743256323,-3.8897061782956186
6434,62.0,52.86409286122739,24.952259273253794,7.651564233174176,0.7319917149947869
2153,25.0,40.605502295230195,4.649548595504303,0.09173501766683834,2.865083050359589
2429,23.0,14.827791823712545,1.4772500521059442,6.539562976601193,-0.6900691752484148
1223,42.0,47.551558630696576,14.800903934379047,-3.7725707027164797,4.642659163163592
9120,57.0,40.30435071970328,17.338742769097735,2.1228484243838404,1.4430221601163877
3304,-200.0,-106.22073772717145,-140.64172469214049,205.78722879832554,77.16776456556688
1675,21.0,19.431673041737,0.2083306347466003,4.789192643443804,-0.33455395268761434
2602,5.0,-0.9302566493256279,-8.674105286768803,-0.09195063962667893,1.7985373826771882
3476,14.0,21.04100626380705,-6.136266452050116,-3.665391799305513,1.0875069375555872
9209,24.0,21.265709449012434,1.4772500521059442,14.159032896310666,3.9316287180419907
379,19.0,13.020652620139145,0.8427903434262713,-7.129078352808134,2.1540526052379887
4127,-200.0,-195.35158231011553,-140.64172469214049,27.109403731790955,1.7985373826771882
190,27.0,21.077164102264092,4.015088886824628,-9.15996619691536,1.0875069375555872
5948,21.0,22.943480762460894,7.187387430222987,859.0325880219026,714.2510433945213
122,42.0,61.80962453645989,27.49009810797248,1.0713187737745118,8.908841833893197
5938,1.0,2.3395910345168716,-5.5018067433704445,153.76496124085722,-1.0455843978092152
2639,34.0,50.43312293251674,4.649548595504303,7.358268284172381,0.37647649243398645
4580,16.0,6.913656612899089,-6.7707261607297875,5.787874820390487,4.287143940602792
3581,14.0,17.755328175215013,-2.3295081999720857,3.540719772366329,5.353689608285192
2036,-200.0,-194.7739454282841,-140.64172469214049,2.4566314421516706,0.020961269873186028
3673,17.0,13.29535248076121,-2.9639679086517585,-7.648383124498712,0.7319917149947869
6726,2.0,14.624484660978595,0.2083306347466003,-14.53779642505327,6.775750498528394
526,33.0,23.575721252073592,0.8427903434262713,32.09671247996448,-2.8231605106132176
2641,25.0,41.05021498884318,5.918468012863645,9.78831789633428,7.8422961662107955
9157,11.0,-3.020577999936293,-6.7707261607297875,11.521870310229634,-0.6900691752484148
4273,17.0,-76.76317585932229,-2.3295081999720857,-1.4867791571588969,0.020961269873186028
7380,18.0,8.027983525695959,-4.8673470346907735,4.350170816876824,-1.7566148429308162
7139,10.0,-21.03922663789531,-6.7707261607297875,-18.004835761825486,4.287143940602792
5171,12.0,-2.3989162507392052,-8.674105286768803,-33.98746366380131,-29.13128698011245
8792,3.0,-6.487095538685409,-11.21194412148749,6.131499122058906,-1.4010996203700157
3833,-200.0,-197.7228484552839,-140.64172469214049,6.510814874030719,1.4430221601163877
7023,-200.0,-216.30258013252165,-140.64172469214049,6.759765188842453,0.7319917149947869
3848,-200.0,-203.62534254842842,-140.64172469214049,-3.849771506849259,0.7319917149947869
2268,4.0,-7.958128238079993,-11.21194412148749,-2.7285714500244422,2.509567827798789
3598,12.0,9.51613248918082,-13.115323247526504,2.3544645032017297,3.9316287180419907
7447,20.0,15.469129541799205,1.4772500521059442,4.961959075422311,0.020961269873186028
9126,22.0,16.177391229373995,2.1117097607856152,1.8810575763181117,-1.0455843978092152
8368,17.0,58.18277037983802,8.45630684758233,18.677507784971247,0.7319917149947869
424,23.0,5.183021518556615,0.8427903434262713,4.7626499058750476,0.7319917149947869
565,3.0,4.605674309977815,-12.480863538846831,-3.800672684312164,0.37647649243398645
1594,4.0,-135.95956335012352,-140.64172469214049,0.9966716492259398,0.37647649243398645
6270,42.0,27.717716119663606,12.26306509966036,-9.45645781738654,1.4430221601163877
4404,24.0,-4.005781673947112,-9.308564995448474,-9.616660379341294,3.2205982729203897
42,25.0,7.810804366301525,-0.42612907393307076,-0.12460994713773843,-0.6900691752484148
8463,15.0,-6.976770466871159,-4.232887326011101,162.82562724480806,2.509567827798789
3432,16.0,18.94663671780087,-5.5018067433704445,-1.5726497716861405,3.2205982729203897
5470,25.0,-2.7719917331394583,-12.480863538846831,19.228918983686057,-1.4010996203700157
187,23.0,6.839212167500875,0.2083306347466003,4.240761985642325,0.37647649243398645
5373,47.0,-219.4957081644631,-140.64172469214049,-3.902118506049228,-5.3117670685388205
185,22.0,11.48517047204173,4.015088886824628,1.8013405650176018,2.865083050359589
7986,12.0,-7.9156480505708515,-2.9639679086517585,-1.168425519592617,0.7319917149947869
3619,6.0,1.928741179764188,-8.674105286768803,7.0168308573484754,0.37647649243398645
6984,35.0,16.722824603119037,0.8427903434262713,-11.05225980956752,2.865083050359589
7940,15.0,-3.704405482814721,-1.6950484912924146,-1.552449830415159,0.7319917149947869
7650,-2000.0,-1161.3877121567625,-1282.6692003155495,6.298096352072415,-6.0227975136604215
1297,32.0,25.032583253469625,9.725226264941675,4.398713867811987,-1.7566148429308162
1870,-200.0,-200.86376040475585,-140.64172469214049,4.338897466357023,0.7319917149947869
5856,46.0,-76.79685326561342,8.45630684758233,3.2852525678973086,0.7319917149947869
2902,23.0,32.76526335115091,-4.232887326011101,-19.90274512206077,1.7985373826771882
2175,34.0,36.501175113136526,4.649548595504303,-131.02310491261363,1.0875069375555872
5813,9.0,-6.779326182780693,-8.674105286768803,-153.34075220979912,1.4430221601163877
7866,37.0,33.22785575296473,14.800903934379047,-3.834567295661368,4.287143940602792
3728,4.0,1.6334381214550007,-9.308564995448474,2.3060676335413532,-3.534190955734818
8371,30.0,30.237688741909892,-0.42612907393307076,-1.6679790944993256,2.509567827798789
3042,2.0,20.24423145297827,-12.480863538846831,151.54432853211983,1.7985373826771882
8591,38.0,19.76256235571374,-1.6950484912924146,-0.32472511174133345,3.2205982729203897
4626,2.0,26.409326913934606,0.2083306347466003,7.403096193144167,-0.6900691752484148
5571,1.0,10.149349613659055,-4.232887326011101,2.174786981110152,0.7319917149947869
7902,15.0,-13.81750403527387,-2.9639679086517585,12.96554103984548,7.1312657210891945
2030,-200.0,-102.11646443587604,-140.64172469214049,-3.3615233941916456,-0.33455395268761434
3443,4.0,-6.454140436066879,-11.21194412148749,-1.7058597962012216,1.4430221601163877
7958,41.0,46.6964207525877,5.918468012863645,29.944644732583065,-5.3117670685388205
2076,15.0,16.337763951263753,-6.136266452050116,9.458763106785085,-1.0455843978092152
2009,-200.0,-117.66874876673843,-140.64172469214049,10.963770974024499,-1.4010996203700157
7168,17.0,22.09554794977724,-1.6950484912924146,1.6646622840620642,0.7319917149947869
2915,5.0,-3.542537283340593,-11.21194412148749,-8.991901484091144,4.998174385724392
2501,12.0,22.373101095515466,1.4772500521059442,3.7863583689050033,0.7319917149947869
3831,2.0,27.167347869061956,0.8427903434262713,2.6480587152990855,-2.1121300654916166
8410,6.0,-1167.1388898150442,-1282.6692003155495,19.455164373305998,-2.1121300654916166
8424,40.0,59.683582151787135,10.994145682301017,-1.0526161877090314,0.020961269873186028
7051,-200.0,-224.26575610805332,-140.64172469214049,1.3827815896146864,0.7319917149947869
4540,15.0,15.111444487851557,-2.3295081999720857,-0.3004522584632521,1.0875069375555872
1235,7.0,-3.6096488560642825,-9.943024704128145,7.927272409522378,1.4430221601163877
98,34.0,43.384696882787324,23.683339855894452,-4.734478681173974,9.619872279014798
5670,16.0,15.569346860428169,0.8427903434262713,44.29670131199134,-4.245221400856419
6771,24.0,25.920147386830706,5.918468012863645,57.45913345232372,-4.60073662341722
8294,25.0,9.7558025202201,-1.6950484912924146,-0.9106280204312012,1.0875069375555872
4625,22.0,19.344534970410763,-0.42612907393307076,20.796199832310805,-6.7338279587820224
7541,9.0,1.521840656264601,-12.480863538846831,-5.6942130622363,1.0875069375555872
5134,18.0,19.197542040945365,-2.9639679086517585,-16.191686724521315,2.865083050359589
8979,23.0,38.47499797800967,7.187387430222987,-13.967392540958073,2.1540526052379887
8464,14.0,-10.439469390632496,-4.232887326011101,20.726236166661028,6.420235275967594
376,27.0,25.600195018513972,5.918468012863645,14.689516078797613,2.1540526052379887
8850,15.0,-1.2865299328560411,-4.232887326011101,1.3060197210672406,1.0875069375555872
4156,-200.0,-202.61370613152206,-140.64172469214049,-6.365421844431879,3.9316287180419907
7266,25.0,15.718798267202146,2.7461694694652863,12.470112666059784,8.553326611332396
8402,29.0,50.82608425998217,5.918468012863645,5.394838962272799,-2.8231605106132176
852,-200.0,-211.53049044661435,-140.64172469214049,11.694753253521359,0.7319917149947869
7065,-200.0,-229.44976337293667,-140.64172469214049,3.4726483941175625,6.064720053406793
7622,14.0,21.389884657855376,-8.674105286768803,2.3034482364401443,0.020961269873186028
2606,16.0,-1.192128902947232,-13.115323247526504,-135.88922214040565,1.0875069375555872
2899,13.0,31.22593859094252,-2.9639679086517585,-2.0719639625467994,-0.33455395268761434
3838,-200.0,-193.58008069259597,-140.64172469214049,-3.6514396122969925,-3.8897061782956186
44,29.0,16.907464575756322,3.3806291781449573,-0.6083579193999284,0.020961269873186028
3564,23.0,10.389268171200186,-6.136266452050116,-11.32942668455781,3.2205982729203897
3381,-200.0,-88.6812352032999,-140.64172469214049,0.45099339025256335,3.57611349548119
3954,-200.0,-191.070885825566,-140.64172469214049,131.8794329287251,1.4430221601163877
8316,5.0,-37.26064469904244,-10.577484412807816,0.8907189776345844,0.7319917149947869
5306,-200.0,-212.66475986050733,-140.64172469214049,3.0846456958540855,0.37647649243398645
7181,13.0,17.819497081839543,-4.232887326011101,-0.08899735832323197,1.4430221601163877
7274,48.0,44.74668236861069,17.973202477777406,-7.93970308228629,0.020961269873186028
5183,-200.0,-206.41461964978444,-140.64172469214049,31.410306682265926,8.908841833893197
6150,1.0,-28.70725393666099,-11.84640383016716,6.9097528568357225,0.37647649243398645
4931,-200.0,-202.24884262747887,-140.64172469214049,-10.041171842977224,1.7985373826771882
8268,7.0,-36.57774252490879,-10.577484412807816,10.855628679256192,-2.467645288052417
1332,35.0,18.208342648780288,-5.5018067433704445,4.1123536326956955,-1.0455843978092152
2828,2.0,38.39029167193303,-2.3295081999720857,6.549928883932846,-2.467645288052417
5287,-200.0,-196.74471197086274,-140.64172469214049,-60.995517083995885,-1.4010996203700157
6601,35.0,19.278623994566217,12.897524808340034,1.7076038242715814,2.865083050359589
5482,9.0,-121.23222759641136,-140.64172469214049,3.009292551201405,0.7319917149947869
7167,19.0,46.470272554801625,5.918468012863645,15.309766206367957,2.509567827798789
1132,12.0,5.599050956124842,-4.232887326011101,8.082303028363356,0.020961269873186028
5690,59.0,71.5786179367247,44.62051024232361,-8.293112409630492,11.3974483918188
8682,13.0,-10.542357783426638,-5.5018067433704445,10.80354446181546,-1.0455843978092152
4525,-200.0,-196.61098981286744,-140.64172469214049,-150.68382901246449,1.4430221601163877
825,-200.0,-80.99637469894529,-11.21194412148749,215.17616788744567,73.25709711739808
6378,4.0,43.25790604080311,8.45630684758233,16.74254135782865,-0.33455395268761434
4069,24.0,4.128723170068341,1.4772500521059442,18.552444516368762,0.020961269873186028
2017,-200.0,-110.25509511242402,-140.64172469214049,148.6511982021829,0.7319917149947869
